student_id,major,age,gender,prior_gpa,credits_failed_pct,financial_aid,tuition_status,graduated,logins_q1,logins_q2,logins_q3,time_on_materials_min_q1,time_on_materials_min_q2,time_on_materials_min_q3,forum_posts_q1,forum_posts_q2,forum_posts_q3,login_velocity,time_velocity,total_logins,total_time,total_forum_posts,is_ghost,early_engagement_academic_friction,total_login_academic_friction,total_time_academic_friction
79683,Computer Science,30.0,Male,3.35,0.0197869855226613,No Aid,Deferred,1,5.0,6.0,5.0,132.0,146.0,148.0,1.0,3.0,3.0,0.0,16.0,16.0,426.0,7.0,0,0.00329783092044355,0.0011639403248624293,4.633954454955808e-05
29863,Computer Science,19.0,Male,2.73,0.1204800439914916,Student Loan,Deferred,1,6.0,5.0,8.0,171.0,133.0,168.0,0.0,2.0,5.0,2.0,-3.0,19.0,472.0,7.0,0,0.017211434855927372,0.0060240021995745805,0.0002547146807431112
66135,Computer Science,21.0,Female,2.16,0.598558818099029,No Aid,Deferred,0,6.0,7.0,8.0,116.0,209.0,163.0,4.0,0.0,3.0,2.0,47.0,21.0,488.0,7.0,0,0.08550840258557557,0.027207219004501317,0.0012240466627792003
82346,Computer Science,25.0,Male,2.22,0.0041766176323853,No Aid,Delinquent,1,9.0,7.0,4.0,223.0,173.0,94.0,3.0,1.0,1.0,-5.0,-129.0,20.0,490.0,5.0,0,0.00041766176323853,0.00019888655392310954,8.506349556792872e-06
82744,Business,21.0,Male,3.39,0.0115220584340487,Private Scholarship,Paid,1,10.0,10.0,13.0,243.0,196.0,240.0,0.0,1.0,0.0,3.0,-3.0,33.0,679.0,1.0,0,0.0010474598576407908,0.00033888407158966764,1.6944203579483382e-05
59251,Computer Science,21.0,Male,3.71,0.2990202987792006,Student Loan,Delinquent,1,11.0,3.0,12.0,189.0,74.0,249.0,4.0,0.0,4.0,1.0,60.0,26.0,512.0,8.0,0,0.02491835823160005,0.011074825880711134,0.000582885572669007
77320,Mathematics,20.0,Female,3.66,0.0963128904795998,Private Scholarship,Paid,1,7.0,3.0,8.0,124.0,95.0,176.0,1.0,1.0,3.0,1.0,52.0,18.0,395.0,5.0,0,0.012039111309949975,0.005069099498926305,0.0002432143698979793
63539,Computer Science,21.0,Male,3.49,0.0942815841863761,Student Loan,Paid,1,5.0,2.0,9.0,113.0,64.0,148.0,0.0,0.0,0.0,4.0,35.0,16.0,325.0,0.0,0,0.015713597364396016,0.005545975540375065,0.0002892073134551414
43698,Computer Science,23.0,Female,3.52,0.0090968185325445,Federal Grant,Paid,1,13.0,5.0,8.0,227.0,157.0,223.0,3.0,3.0,1.0,-5.0,-4.0,26.0,607.0,7.0,0,0.0006497727523246071,0.0003369192049090555,1.4961872586421873e-05
21834,Mathematics,22.0,Male,3.96,0.0002150220903784,Private Scholarship,Paid,1,10.0,8.0,8.0,236.0,233.0,212.0,1.0,2.0,1.0,-2.0,-24.0,26.0,681.0,4.0,0,1.954746276167273e-05,7.963781125125926e-06,3.152816574463343e-07
48517,Computer Science,22.0,Male,2.31,0.297215724848492,Private Scholarship,Paid,1,3.0,5.0,12.0,82.0,143.0,214.0,0.0,0.0,0.0,9.0,132.0,20.0,439.0,0.0,0,0.074303931212123,0.014153129754690096,0.0006754902837465727
55649,Mathematics,24.0,Female,3.09,0.0141567289512744,Federal Grant,Deferred,1,4.0,6.0,5.0,87.0,94.0,106.0,0.0,2.0,1.0,1.0,19.0,15.0,287.0,3.0,0,0.00283134579025488,0.00088479555945465,4.915530885859167e-05
75890,Arts,21.0,Male,2.53,0.2395780700729361,Private Scholarship,Paid,1,2.0,8.0,3.0,78.0,176.0,95.0,2.0,2.0,1.0,1.0,17.0,13.0,349.0,5.0,0,0.0798593566909787,0.01711271929092401,0.0006845087716369603
16781,Mathematics,21.0,Female,2.46,0.2073450220333301,No Aid,Deferred,1,7.0,5.0,9.0,210.0,139.0,246.0,2.0,3.0,1.0,2.0,36.0,21.0,595.0,6.0,0,0.025918127754166263,0.009424773728787732,0.0003478943322706881
60086,Computer Science,26.0,Female,2.82,0.1288744199449753,Federal Grant,Paid,1,10.0,4.0,3.0,192.0,112.0,67.0,3.0,0.0,0.0,-7.0,-125.0,17.0,371.0,3.0,0,0.011715856358634119,0.007159689996943073,0.00034643661275530997
39109,Computer Science,25.0,Female,2.67,0.0066555387536738,No Aid,Paid,1,2.0,2.0,4.0,67.0,66.0,104.0,1.0,0.0,1.0,2.0,37.0,8.0,237.0,2.0,0,0.0022185129178912666,0.0007395043059637556,2.79644485448479e-05
72541,Mathematics,35.0,Male,3.31,0.5365290173033546,Private Scholarship,Delinquent,0,3.0,10.0,5.0,98.0,242.0,88.0,0.0,3.0,2.0,2.0,-10.0,18.0,428.0,5.0,0,0.13413225432583864,0.028238369331755504,0.0012506503899845094
57744,Computer Science,22.0,Male,2.83,0.2023113283952433,Private Scholarship,Paid,1,9.0,13.0,6.0,218.0,204.0,148.0,2.0,0.0,1.0,-3.0,-70.0,28.0,570.0,3.0,0,0.02023113283952433,0.006976252703284252,0.00035431055760988317
10581,Computer Science,33.0,Male,2.57,0.0231799207179913,Private Scholarship,Paid,1,3.0,5.0,15.0,73.0,82.0,235.0,1.0,0.0,2.0,12.0,162.0,23.0,390.0,3.0,0,0.005794980179497825,0.0009658300299163042,5.928368470074502e-05
54613,Mathematics,22.0,Female,2.17,0.1451427218168088,Student Loan,Delinquent,1,14.0,4.0,13.0,232.0,139.0,241.0,1.0,1.0,2.0,-1.0,9.0,31.0,612.0,4.0,0,0.00967618145445392,0.004535710056775275,0.00023677442384471253
11447,Computer Science,22.0,Female,2.58,0.1087317150838873,Private Scholarship,Delinquent,1,3.0,8.0,5.0,94.0,186.0,92.0,0.0,1.0,3.0,2.0,-2.0,16.0,372.0,4.0,0,0.027182928770971827,0.006395983240228665,0.00029150593856270055
56790,Computer Science,22.0,Prefer not to say,2.97,0.1146307950567035,Federal Grant,Paid,1,14.0,4.0,2.0,239.0,111.0,86.0,1.0,1.0,0.0,-12.0,-153.0,20.0,436.0,2.0,0,0.007642053003780233,0.005458609288414453,0.0002623130321663696
38818,Computer Science,21.0,Prefer not to say,3.21,0.2269910572031153,Student Loan,Paid,1,7.0,5.0,11.0,149.0,143.0,171.0,1.0,1.0,4.0,4.0,22.0,23.0,463.0,6.0,0,0.028373882150389412,0.00945796071679647,0.0004892048646618864
73151,Computer Science,24.0,Male,3.28,0.01007492864742,No Aid,Deferred,1,2.0,7.0,9.0,77.0,117.0,162.0,1.0,1.0,2.0,7.0,85.0,18.0,356.0,4.0,0,0.00335830954914,0.0005302594024957895,2.8221088648235294e-05
93679,Business,21.0,Male,2.42,0.1075240608081548,Private Scholarship,Deferred,1,3.0,2.0,7.0,86.0,54.0,215.0,1.0,0.0,3.0,4.0,129.0,12.0,355.0,4.0,0,0.0268810152020387,0.008271081600627292,0.0003020338786745921
13559,Computer Science,23.0,Female,2.82,0.1483355804657107,Private Scholarship,Paid,1,7.0,8.0,4.0,134.0,121.0,61.0,1.0,1.0,0.0,-3.0,-73.0,19.0,316.0,2.0,0,0.018541947558213836,0.007416779023285534,0.0004679355850653334
90948,Arts,24.0,Female,2.81,0.3898802190883698,Federal Grant,Delinquent,1,11.0,3.0,8.0,244.0,70.0,166.0,1.0,0.0,3.0,-3.0,-78.0,22.0,480.0,4.0,0,0.032490018257364146,0.01695131387340738,0.0008105617860465069
54062,Computer Science,23.0,Female,2.03,0.5775932823747937,Student Loan,Paid,0,3.0,5.0,11.0,105.0,156.0,242.0,0.0,0.0,3.0,8.0,137.0,19.0,503.0,3.0,0,0.14439832059369842,0.028879664118739684,0.0011460184174103048
91968,Computer Science,24.0,Male,3.77,0.2999966243401744,Private Scholarship,Paid,1,6.0,8.0,7.0,193.0,232.0,142.0,2.0,2.0,1.0,1.0,-51.0,21.0,567.0,5.0,0,0.04285666062002491,0.013636210197280653,0.0005281630710214337
61077,Business,19.0,Female,3.32,0.2143170200400975,Student Loan,Paid,1,3.0,6.0,2.0,63.0,172.0,54.0,1.0,2.0,1.0,-1.0,-9.0,11.0,289.0,4.0,0,0.053579255010024376,0.017859751670008125,0.000739024207034819
20307,Computer Science,24.0,Male,3.16,0.0356900479576631,Federal Grant,Deferred,1,4.0,8.0,5.0,136.0,243.0,136.0,3.0,3.0,2.0,1.0,0.0,17.0,515.0,8.0,0,0.00713800959153262,0.0019827804420923943,6.916675960787422e-05
69831,Computer Science,21.0,Male,2.92,0.3143438034391693,Student Loan,Deferred,1,3.0,7.0,4.0,76.0,197.0,141.0,0.0,0.0,0.0,1.0,65.0,14.0,414.0,0.0,0,0.07858595085979232,0.020956253562611285,0.0007574549480461911
35141,Computer Science,23.0,Male,2.45,0.1449733692438877,Federal Grant,Paid,1,8.0,11.0,10.0,195.0,237.0,228.0,2.0,3.0,1.0,2.0,33.0,29.0,660.0,6.0,0,0.016108152138209746,0.004832445641462924,0.00021932431050512513
25165,Computer Science,24.0,Male,2.78,0.0481140006941843,Private Scholarship,Delinquent,1,7.0,6.0,3.0,176.0,184.0,86.0,2.0,3.0,1.0,-4.0,-90.0,16.0,446.0,6.0,0,0.006014250086773037,0.0028302353349520175,0.00010763758544560245
45982,Business,24.0,Female,2.35,0.3320861847292926,Student Loan,Paid,0,7.0,2.0,3.0,166.0,59.0,63.0,2.0,1.0,1.0,-4.0,-103.0,12.0,288.0,4.0,0,0.04151077309116157,0.025545091133022505,0.0011490871443920157
39522,Computer Science,21.0,Male,3.63,0.0406864263858652,No Aid,Paid,1,11.0,3.0,12.0,179.0,96.0,224.0,2.0,1.0,2.0,1.0,45.0,26.0,499.0,5.0,0,0.003390535532155433,0.0015069046809579702,8.13728527717304e-05
28797,Arts,27.0,Female,2.42,0.0741608196169513,Student Loan,Paid,1,10.0,2.0,6.0,186.0,68.0,130.0,0.0,1.0,1.0,-4.0,-56.0,18.0,384.0,2.0,0,0.006741892692450118,0.003903201032471121,0.0001926255054985748
50010,Computer Science,19.0,Male,2.55,0.2295853685218242,No Aid,Paid,1,3.0,3.0,3.0,64.0,78.0,68.0,1.0,2.0,1.0,0.0,4.0,9.0,210.0,4.0,0,0.05739634213045605,0.02295853685218242,0.0010880823152693091
98438,Computer Science,22.0,Female,2.03,0.1430918809972597,No Aid,Paid,1,2.0,9.0,9.0,61.0,214.0,219.0,1.0,2.0,2.0,7.0,158.0,20.0,494.0,5.0,0,0.04769729366575323,0.006813899095107605,0.0002890745070651711
75060,Arts,22.0,Female,2.75,0.1800000986250787,Student Loan,Deferred,1,11.0,6.0,4.0,214.0,158.0,131.0,0.0,2.0,1.0,-7.0,-83.0,21.0,503.0,3.0,0,0.015000008218756558,0.008181822664776305,0.00035714305282753714
77019,Computer Science,22.0,Male,2.36,0.0310406198357723,No Aid,Deferred,1,6.0,3.0,11.0,121.0,91.0,205.0,0.0,1.0,0.0,5.0,84.0,20.0,417.0,1.0,0,0.004434374262253186,0.0014781247540843953,7.425985606644092e-05
44676,Arts,20.0,Male,3.02,0.1410935551511592,No Aid,Paid,1,7.0,7.0,4.0,182.0,230.0,134.0,2.0,2.0,0.0,-3.0,-48.0,18.0,546.0,4.0,0,0.0176366943938949,0.007425976586903116,0.0002579406858339291
35781,Computer Science,24.0,Female,3.88,0.0781957999824398,No Aid,Paid,1,7.0,8.0,9.0,118.0,236.0,205.0,3.0,2.0,2.0,2.0,87.0,24.0,559.0,7.0,0,0.009774474997804976,0.0031278319992975923,0.00013963535711149965
51868,Mathematics,24.0,Female,2.88,0.0862081489333977,Private Scholarship,Paid,1,13.0,13.0,10.0,245.0,221.0,158.0,5.0,3.0,2.0,-3.0,-87.0,36.0,624.0,10.0,0,0.006157724923814121,0.0023299499711729107,0.00013793303829343632
87780,Computer Science,33.0,Male,3.59,0.3703165553378763,Private Scholarship,Deferred,1,10.0,4.0,11.0,234.0,81.0,233.0,6.0,1.0,0.0,1.0,-1.0,25.0,548.0,7.0,0,0.03366514139435239,0.014242944436072165,0.0006745292446955852
19562,Computer Science,20.0,Female,3.6,0.0967428057053183,No Aid,Deferred,1,9.0,5.0,5.0,174.0,119.0,155.0,3.0,1.0,0.0,-4.0,-19.0,19.0,448.0,4.0,0,0.00967428057053183,0.004837140285265915,0.00021546281894280247
62859,Mathematics,22.0,Female,3.3,0.2067115371471411,Federal Grant,Deferred,1,1.0,8.0,6.0,55.0,134.0,142.0,0.0,2.0,2.0,5.0,87.0,15.0,331.0,4.0,0,0.10335576857357055,0.012919471071696319,0.0006226251118889792
99781,Business,27.0,Female,2.73,0.1807320292636506,Private Scholarship,Paid,1,8.0,7.0,9.0,185.0,183.0,242.0,5.0,4.0,1.0,1.0,57.0,24.0,610.0,10.0,0,0.020081336584850066,0.007229281170546023,0.0002957971019045018
65459,Business,19.0,Male,3.52,0.1645906891414844,No Aid,Paid,1,16.0,7.0,2.0,246.0,155.0,56.0,0.0,4.0,2.0,-14.0,-190.0,25.0,457.0,6.0,0,0.00968180524361673,0.006330411120826323,0.00035936831690280434
58307,Computer Science,23.0,Male,3.88,0.0483264293175536,No Aid,Deferred,1,8.0,6.0,5.0,163.0,159.0,160.0,0.0,2.0,2.0,-3.0,-3.0,19.0,482.0,4.0,0,0.0053696032575059555,0.00241632146587768,0.0001000547190839619
83131,Computer Science,22.0,Male,2.54,0.4312846976779883,Federal Grant,Paid,0,3.0,8.0,6.0,58.0,232.0,183.0,1.0,2.0,2.0,3.0,125.0,17.0,473.0,5.0,0,0.10782117441949708,0.023960260982110463,0.0009098833284345746
10505,Arts,21.0,Male,3.0,0.0684073347615268,No Aid,Paid,1,4.0,2.0,6.0,94.0,65.0,194.0,0.0,1.0,1.0,2.0,100.0,12.0,353.0,2.0,0,0.01368146695230536,0.0052621026739636,0.0001932410586483808
11285,Business,41.0,Female,3.2,0.2557617190011059,Student Loan,Paid,1,5.0,11.0,7.0,110.0,246.0,176.0,2.0,2.0,0.0,2.0,66.0,23.0,532.0,4.0,0,0.04262695316685098,0.010656738291712745,0.0004798531313341574
72213,Business,25.0,Female,2.96,0.0856023378307728,Student Loan,Delinquent,1,4.0,3.0,8.0,113.0,96.0,222.0,2.0,0.0,4.0,4.0,109.0,15.0,431.0,6.0,0,0.01712046756615456,0.0053501461144233,0.00019815355979345555
60444,Computer Science,21.0,Male,2.83,0.0574329553360443,Student Loan,Paid,1,4.0,5.0,9.0,109.0,165.0,184.0,1.0,3.0,0.0,5.0,75.0,18.0,458.0,4.0,0,0.011486591067208859,0.0030227871229496998,0.00012512626434868038
91549,Computer Science,23.0,Female,3.09,0.0550360692564884,Private Scholarship,Deferred,1,8.0,15.0,12.0,209.0,228.0,237.0,0.0,1.0,4.0,4.0,28.0,35.0,674.0,5.0,0,0.006115118806276489,0.0015287797015691223,8.153491741701986e-05
97152,Business,22.0,Male,2.11,0.1483540704581249,No Aid,Delinquent,1,6.0,6.0,6.0,151.0,121.0,90.0,1.0,1.0,2.0,0.0,-61.0,18.0,362.0,4.0,0,0.021193438636874985,0.0078081089714802585,0.0004086888993336774
41341,Computer Science,17.0,Female,2.13,0.0821224917603688,No Aid,Paid,1,9.0,6.0,9.0,172.0,149.0,192.0,2.0,1.0,2.0,0.0,20.0,24.0,513.0,5.0,0,0.00821224917603688,0.003284899670414752,0.00015977138474779923
46953,Computer Science,22.0,Female,3.86,0.4697940670139601,No Aid,Deferred,0,6.0,4.0,10.0,135.0,94.0,220.0,1.0,2.0,1.0,4.0,85.0,20.0,449.0,4.0,0,0.06711343814485145,0.022371146048283812,0.0010439868155865779
81144,Arts,19.0,Female,3.1,0.3250822995564437,Student Loan,Delinquent,1,5.0,8.0,7.0,88.0,121.0,187.0,3.0,1.0,1.0,2.0,99.0,20.0,396.0,5.0,0,0.05418038325940728,0.015480109502687795,0.0008188471021572889
26276,Computer Science,24.0,Female,2.39,0.5676951211003154,No Aid,Paid,0,14.0,3.0,9.0,212.0,96.0,227.0,3.0,4.0,3.0,-5.0,15.0,26.0,535.0,10.0,0,0.037846341406687696,0.021025745225937607,0.0010591326886199915
15326,Arts,23.0,Female,2.53,0.5633931142725648,No Aid,Paid,0,10.0,11.0,7.0,217.0,205.0,223.0,1.0,3.0,1.0,-3.0,6.0,28.0,645.0,5.0,0,0.051217555842960436,0.019427348768019475,0.0008721255638894192
21643,Arts,23.0,Male,3.41,0.468153654596779,Private Scholarship,Deferred,0,10.0,8.0,4.0,185.0,200.0,137.0,2.0,1.0,1.0,-6.0,-48.0,22.0,522.0,4.0,0,0.04255942314516173,0.020354506721599087,0.0008951312707395392
43425,Computer Science,26.0,Female,3.38,0.5194300038309412,No Aid,Paid,0,10.0,7.0,6.0,230.0,153.0,175.0,1.0,2.0,1.0,-4.0,-55.0,23.0,558.0,4.0,0,0.04722090943917647,0.021642916826289216,0.000929212886996317
74242,Arts,18.0,Female,3.32,0.2685357395294891,Federal Grant,Deferred,1,8.0,3.0,9.0,221.0,59.0,227.0,3.0,4.0,4.0,1.0,6.0,20.0,507.0,11.0,0,0.02983730439216546,0.01278741616807091,0.0005286136604911203
10923,Arts,17.0,Male,2.5,0.2008234811799081,Federal Grant,Paid,1,8.0,4.0,4.0,243.0,115.0,108.0,4.0,2.0,2.0,-4.0,-135.0,16.0,466.0,8.0,0,0.0223137201311009,0.011813145951759299,0.0004300288676229295
84830,Computer Science,23.0,Female,3.67,0.2282842298797129,No Aid,Paid,1,5.0,4.0,8.0,129.0,98.0,161.0,0.0,1.0,2.0,3.0,32.0,17.0,388.0,3.0,0,0.03804737164661882,0.012682457215539605,0.0005868489199992619
37480,Computer Science,29.0,Male,2.13,0.0901497455219096,Private Scholarship,Paid,1,5.0,3.0,4.0,151.0,70.0,97.0,2.0,1.0,0.0,-1.0,-54.0,12.0,318.0,3.0,0,0.015024957586984933,0.006934595809377662,0.00028260108314078245
25808,Arts,22.0,Female,2.84,0.0794610793947655,No Aid,Paid,1,9.0,4.0,8.0,226.0,90.0,180.0,1.0,2.0,4.0,-1.0,-46.0,21.0,496.0,7.0,0,0.00794610793947655,0.003611867245216614,0.00015988144747437728
46867,Mathematics,21.0,Male,3.53,0.4352329593306502,Student Loan,Paid,0,3.0,8.0,15.0,102.0,208.0,244.0,1.0,1.0,2.0,12.0,142.0,26.0,554.0,4.0,0,0.10880823983266255,0.016119739234468525,0.0007842035303254959
90241,Computer Science,36.0,Male,2.48,0.0320902519377619,Federal Grant,Paid,1,6.0,12.0,11.0,181.0,229.0,203.0,0.0,2.0,1.0,5.0,22.0,29.0,613.0,3.0,0,0.004584321705394558,0.0010696750645920634,5.2264253970296257e-05
80419,Business,21.0,Male,2.48,0.0652982417040178,Student Loan,Paid,1,10.0,8.0,2.0,241.0,173.0,59.0,1.0,2.0,2.0,-8.0,-182.0,20.0,473.0,5.0,0,0.005936203791274345,0.0031094400811437044,0.00013776000359497426
62661,Arts,22.0,Prefer not to say,2.0,0.0169635070768381,Federal Grant,Paid,1,6.0,3.0,9.0,143.0,75.0,157.0,2.0,1.0,3.0,3.0,14.0,18.0,375.0,6.0,0,0.0024233581538340146,0.0008928161619388475,4.5115710310739634e-05
66140,Arts,17.0,Female,2.99,0.205825159045973,Student Loan,Paid,1,7.0,3.0,3.0,203.0,71.0,74.0,2.0,2.0,1.0,-4.0,-129.0,13.0,348.0,5.0,0,0.025728144880746626,0.014701797074712359,0.0005897569027105244
60987,Computer Science,25.0,Female,3.84,0.0263592303625507,Private Scholarship,Delinquent,1,4.0,7.0,3.0,84.0,209.0,64.0,1.0,3.0,1.0,-1.0,-20.0,14.0,357.0,5.0,0,0.0052718460725101396,0.0017572820241700466,7.362913509092374e-05
99422,Computer Science,21.0,Female,3.03,0.0119534653936443,No Aid,Paid,1,7.0,6.0,6.0,222.0,105.0,122.0,3.0,2.0,1.0,-1.0,-100.0,19.0,449.0,6.0,0,0.0014941831742055374,0.000597673269682215,2.6563256430320665e-05
20774,Computer Science,22.0,Male,3.87,0.0441993155672861,Private Scholarship,Paid,1,4.0,7.0,11.0,105.0,168.0,227.0,1.0,0.0,1.0,7.0,122.0,22.0,500.0,2.0,0,0.008839863113457221,0.0019217093724907001,8.82221867610501e-05
90005,Business,19.0,Female,2.43,0.0834035609624452,Student Loan,Deferred,1,15.0,2.0,7.0,246.0,65.0,166.0,2.0,1.0,3.0,-8.0,-80.0,24.0,477.0,6.0,0,0.005212722560152825,0.0033361424384978078,0.0001744844371599272
95145,Arts,22.0,Female,2.79,0.0193343231764572,No Aid,Delinquent,1,3.0,9.0,1.0,70.0,229.0,47.0,1.0,2.0,1.0,-2.0,-23.0,13.0,346.0,4.0,0,0.0048335807941143,0.0013810230840326572,5.5718510594977524e-05
86159,Computer Science,23.0,Male,3.0,0.0803613610451372,Federal Grant,Deferred,1,5.0,5.0,11.0,153.0,93.0,210.0,1.0,1.0,2.0,6.0,57.0,21.0,456.0,4.0,0,0.013393560174189535,0.0036527891384153274,0.00017584542898279476
18667,Mathematics,21.0,Female,3.6,0.1817875801130118,Federal Grant,Paid,1,6.0,5.0,6.0,199.0,126.0,124.0,1.0,1.0,2.0,0.0,-75.0,17.0,449.0,4.0,0,0.025969654301858828,0.010099310006278433,0.00040397240025113736
75606,Business,21.0,Male,3.15,0.0499568944964543,Private Scholarship,Paid,1,5.0,6.0,2.0,148.0,179.0,68.0,0.0,1.0,0.0,-3.0,-80.0,13.0,395.0,1.0,0,0.008326149082742384,0.003568349606889593,0.00012615377398094522
86264,Mathematics,19.0,Male,2.17,0.5287388778821227,Federal Grant,Paid,0,2.0,5.0,9.0,50.0,103.0,187.0,0.0,0.0,3.0,7.0,137.0,16.0,340.0,3.0,0,0.17624629262737423,0.031102286934242513,0.0015505538940824713
99197,Mathematics,17.0,Male,2.26,0.3545030656156905,Student Loan,Deferred,1,11.0,16.0,8.0,210.0,249.0,183.0,2.0,4.0,4.0,-3.0,-27.0,35.0,642.0,10.0,0,0.029541922134640877,0.009847307378213625,0.0005513266961363772
57099,Mathematics,21.0,Male,2.88,0.2477329091121259,Private Scholarship,Deferred,1,7.0,2.0,10.0,116.0,53.0,235.0,1.0,0.0,3.0,3.0,119.0,19.0,404.0,4.0,0,0.030966613639015737,0.012386645455606294,0.0006116861953385825
76733,Business,32.0,Male,2.96,0.0525476549549375,Student Loan,Delinquent,1,4.0,6.0,6.0,110.0,151.0,178.0,2.0,0.0,1.0,2.0,68.0,16.0,439.0,3.0,0,0.0105095309909875,0.0030910385267610297,0.00011942648853394887
13218,Computer Science,21.0,Male,3.48,0.033969481488729,Private Scholarship,Paid,1,5.0,9.0,9.0,126.0,163.0,237.0,1.0,2.0,1.0,4.0,111.0,23.0,526.0,4.0,0,0.005661580248121499,0.0014153950620303748,6.445821914369829e-05
64684,Business,26.0,Male,3.71,0.1282034819966137,Student Loan,Paid,1,10.0,2.0,5.0,205.0,54.0,91.0,3.0,0.0,0.0,-5.0,-114.0,17.0,350.0,3.0,0,0.011654861999692153,0.007122415666478538,0.00036525208546043787
15488,Computer Science,22.0,Female,2.81,0.0363012584869359,Private Scholarship,Paid,1,14.0,7.0,3.0,227.0,175.0,60.0,0.0,2.0,2.0,-11.0,-167.0,24.0,462.0,4.0,0,0.00242008389912906,0.0014520503394774358,7.840444597610345e-05
44113,Arts,19.0,Male,3.15,0.437182084566589,Federal Grant,Paid,1,3.0,5.0,8.0,110.0,89.0,207.0,3.0,0.0,5.0,5.0,97.0,16.0,406.0,8.0,0,0.10929552114164726,0.025716593209799354,0.0010741574559375651
54720,Mathematics,36.0,Female,2.62,0.2018432169453304,Student Loan,Paid,1,7.0,8.0,5.0,178.0,158.0,166.0,0.0,1.0,3.0,-2.0,-12.0,20.0,502.0,4.0,0,0.0252304021181663,0.009611581759301447,0.00040127876132272446
60497,Computer Science,24.0,Female,3.08,0.2129708989561456,No Aid,Paid,1,11.0,6.0,2.0,190.0,175.0,62.0,1.0,2.0,1.0,-9.0,-128.0,19.0,427.0,4.0,0,0.017747574913012133,0.01064854494780728,0.0004975955583087514
14207,Mathematics,19.0,Male,3.23,0.222035584119259,Private Scholarship,Paid,1,3.0,4.0,10.0,100.0,120.0,242.0,0.0,0.0,1.0,7.0,142.0,17.0,462.0,1.0,0,0.05550889602981475,0.012335310228847722,0.000479558497017838
28189,Mathematics,30.0,Male,3.03,0.2115993250645972,Private Scholarship,Paid,1,12.0,3.0,10.0,205.0,94.0,223.0,3.0,0.0,1.0,-2.0,18.0,25.0,522.0,4.0,0,0.016276871158815168,0.008138435579407584,0.0004045876196263809
49257,Arts,22.0,Male,2.4,0.2013722960853544,Student Loan,Paid,1,8.0,5.0,9.0,242.0,124.0,206.0,2.0,0.0,3.0,1.0,-36.0,22.0,572.0,5.0,0,0.022374699565039378,0.008755317221102366,0.00035143507170218915
21250,Computer Science,28.0,Prefer not to say,2.68,0.1088271875221682,Private Scholarship,Delinquent,1,9.0,2.0,2.0,154.0,64.0,67.0,1.0,1.0,0.0,-7.0,-87.0,13.0,285.0,2.0,0,0.01088271875221682,0.007773370537297729,0.0003805146416859028
78573,Computer Science,22.0,Male,3.26,0.1636103419552844,Private Scholarship,Paid,1,3.0,3.0,4.0,60.0,53.0,66.0,0.0,0.0,0.0,1.0,6.0,10.0,179.0,0.0,0,0.0409025854888211,0.0148736674504804,0.0009089463441960244
61000,Mathematics,21.0,Male,3.15,0.1321923745199413,Private Scholarship,Paid,1,12.0,7.0,4.0,202.0,142.0,74.0,3.0,0.0,2.0,-8.0,-128.0,23.0,418.0,5.0,0,0.01016864419384164,0.0055080156049975544,0.0003154949272552299
59000,Arts,24.0,Female,2.9,0.1845167834739498,Private Scholarship,Deferred,1,6.0,8.0,12.0,131.0,160.0,246.0,0.0,3.0,0.0,6.0,115.0,26.0,537.0,3.0,0,0.026359540496278543,0.006833954943479623,0.00034296799902221154
37646,Computer Science,26.0,Male,2.12,0.3908791747917908,Federal Grant,Paid,0,8.0,7.0,5.0,136.0,114.0,141.0,2.0,0.0,1.0,-3.0,5.0,20.0,391.0,3.0,0,0.043431019421310085,0.018613294037704325,0.0009971407520198744
86747,Business,31.0,Female,2.91,0.2883742482328947,Private Scholarship,Deferred,1,10.0,7.0,8.0,172.0,183.0,198.0,1.0,2.0,4.0,-2.0,26.0,25.0,553.0,7.0,0,0.026215840748444973,0.01109131723972672,0.0005205311339943948
35696,Mathematics,25.0,Male,3.13,0.1666780404079341,Student Loan,Paid,1,11.0,10.0,8.0,248.0,234.0,242.0,1.0,1.0,2.0,-3.0,-6.0,29.0,724.0,4.0,0,0.013889836700661176,0.00555593468026447,0.00022990074539025395
95101,Mathematics,22.0,Female,2.44,0.0147625540675602,Private Scholarship,Paid,1,13.0,2.0,3.0,247.0,80.0,105.0,0.0,2.0,1.0,-10.0,-142.0,18.0,432.0,3.0,0,0.0010544681476828714,0.0007769765298715894,3.409365835464249e-05
62324,Arts,21.0,Female,2.03,0.0494022262177983,Student Loan,Paid,1,9.0,5.0,8.0,247.0,132.0,181.0,2.0,3.0,2.0,-1.0,-66.0,22.0,560.0,7.0,0,0.00494022262177983,0.0021479228790347088,8.806100930088823e-05
61573,Business,22.0,Female,3.02,0.0602220282695688,Private Scholarship,Deferred,1,9.0,10.0,10.0,216.0,222.0,222.0,0.0,4.0,1.0,1.0,6.0,29.0,660.0,5.0,0,0.0060222028269568805,0.00200740094231896,9.11074557784702e-05
44532,Computer Science,24.0,Female,2.76,0.0196216595579991,Private Scholarship,Paid,1,5.0,7.0,4.0,135.0,182.0,144.0,0.0,2.0,2.0,-1.0,9.0,16.0,461.0,4.0,0,0.00327027659299985,0.0011542152681175942,4.247112458441364e-05
49654,Computer Science,34.0,Female,3.38,0.0089064633014252,Federal Grant,Deferred,1,8.0,2.0,12.0,227.0,65.0,224.0,1.0,0.0,3.0,4.0,-3.0,22.0,516.0,4.0,0,0.000989607033491689,0.0003872375348445739,1.7227201743569055e-05
