student_id,quarter,time_on_materials_min,logins,forum_posts
27691,Q1,152,6,1
27691,Q2,105,4,0
27691,Q3,53,2,0
28893,Q1,239,10,3
28893,Q2,161,7,0
28893,Q3,177,8,3
66170,Q1,67,3,1
66170,Q2,55,2,3
66170,Q3,147,6,1
21753,Q1,243,10,1
21753,Q2,90,3,1
21753,Q3,212,8,0
49429,Q1,109,6,1
49429,Q2,166,9,0
49429,Q3,126,5,0
83067,Q1,194,7,1
83067,Q2,109,4,0
83067,Q3,140,8,1
90015,Q1,180,8,2
90015,Q2,88,3,1
90015,Q3,244,10,2
36244,Q1,172,11,1
36244,Q2,157,5,3
36244,Q3,229,13,1
21625,Q1,132,7,0
21625,Q2,87,3,0
21625,Q3,163,9,1
42936,Q1,241,15,6
42936,Q2,207,13,1
42936,Q3,218,11,3
44513,Q1,217,8,3
44513,Q2,143,8,1
44513,Q3,115,5,2
79335,Q1,166,6,2
79335,Q2,238,11,1
79335,Q3,167,10,3
28965,Q1,187,10,4
28965,Q2,211,8,4
28965,Q3,185,8,1
61379,Q1,156,5,3
61379,Q2,152,9,4
61379,Q3,52,1,0
15354,Q1,98,3,1
15354,Q2,89,3,1
15354,Q3,63,3,0
10295,Q1,238,10,2
10295,Q2,147,7,3
10295,Q3,248,9,4
24957,Q1,174,7,3
24957,Q2,195,10,6
24957,Q3,148,6,3
77998,Q1,66,3,0
77998,Q2,198,9,2
77998,Q3,100,6,4
81222,Q1,113,4,2
81222,Q2,98,4,0
81222,Q3,163,7,3
38814,Q1,193,7,0
38814,Q2,207,11,1
38814,Q3,107,5,0
46541,Q1,220,14,1
46541,Q2,223,11,1
46541,Q3,74,3,1
25267,Q1,205,12,1
25267,Q2,138,8,1
25267,Q3,153,6,1
40891,Q1,65,2,1
40891,Q2,176,6,4
40891,Q3,114,6,2
42529,Q1,236,11,5
42529,Q2,150,8,1
42529,Q3,198,9,2
68312,Q1,130,8,1
68312,Q2,114,4,2
68312,Q3,40,1,0
14088,Q1,226,13,3
14088,Q2,106,4,2
14088,Q3,210,13,5
31129,Q1,125,4,2
31129,Q2,138,5,1
31129,Q3,148,8,3
46885,Q1,196,7,4
46885,Q2,165,7,3
46885,Q3,94,4,0
86212,Q1,71,3,2
86212,Q2,154,8,0
86212,Q3,99,4,0
57723,Q1,52,2,0
57723,Q2,176,10,2
57723,Q3,51,2,0
23439,Q1,178,9,1
23439,Q2,198,11,1
23439,Q3,72,2,1
29730,Q1,230,8,1
29730,Q2,185,6,4
29730,Q3,239,15,2
29090,Q1,136,5,1
29090,Q2,55,2,1
29090,Q3,129,5,0
41057,Q1,99,3,1
41057,Q2,235,8,2
41057,Q3,140,8,3
95935,Q1,139,5,1
95935,Q2,66,3,0
95935,Q3,62,2,0
88899,Q1,98,5,2
88899,Q2,109,4,0
88899,Q3,55,2,0
59673,Q1,190,8,0
59673,Q2,58,2,2
59673,Q3,169,8,2
34066,Q1,181,6,1
34066,Q2,162,10,2
34066,Q3,248,13,3
91316,Q1,202,6,0
91316,Q2,89,3,1
91316,Q3,213,8,1
64300,Q1,236,12,0
64300,Q2,65,2,0
64300,Q3,109,4,0
68325,Q1,66,2,1
68325,Q2,190,7,2
68325,Q3,70,2,0
25041,Q1,101,4,2
25041,Q2,56,2,0
25041,Q3,186,6,1
95792,Q1,216,13,1
95792,Q2,77,2,0
95792,Q3,234,9,3
66874,Q1,213,12,3
66874,Q2,136,6,3
66874,Q3,137,6,1
22684,Q1,108,4,0
22684,Q2,171,8,2
22684,Q3,228,9,3
22526,Q1,99,4,1
22526,Q2,69,2,1
22526,Q3,71,2,1
42650,Q1,183,10,1
42650,Q2,217,12,3
42650,Q3,134,5,0
40102,Q1,62,2,0
40102,Q2,211,7,2
40102,Q3,161,7,2
27860,Q1,51,2,0
27860,Q2,242,8,4
27860,Q3,243,9,2
33869,Q1,74,2,0
33869,Q2,74,3,0
33869,Q3,205,7,2
43805,Q1,207,10,0
43805,Q2,135,5,1
43805,Q3,148,6,5
54701,Q1,198,12,3
54701,Q2,91,3,0
54701,Q3,136,5,2
13071,Q1,231,15,1
13071,Q2,137,5,1
13071,Q3,184,8,1
82410,Q1,94,4,5
82410,Q2,229,9,3
82410,Q3,223,8,3
73650,Q1,87,3,4
73650,Q2,106,3,1
73650,Q3,86,3,0
88549,Q1,201,9,3
88549,Q2,244,9,2
88549,Q3,124,4,2
12833,Q1,107,6,1
12833,Q2,179,10,3
12833,Q3,194,9,1
29444,Q1,189,10,5
29444,Q2,224,8,2
29444,Q3,55,2,1
41725,Q1,154,7,1
41725,Q2,132,5,1
41725,Q3,59,2,0
63699,Q1,249,14,3
63699,Q2,105,3,0
63699,Q3,236,13,2
27760,Q1,227,9,4
27760,Q2,64,2,0
27760,Q3,149,9,0
42067,Q1,204,10,3
42067,Q2,111,4,1
42067,Q3,197,7,5
60130,Q1,77,4,0
60130,Q2,238,9,0
60130,Q3,66,2,1
19620,Q1,122,4,1
19620,Q2,106,4,2
19620,Q3,70,3,0
89517,Q1,189,11,1
89517,Q2,202,13,4
89517,Q3,62,2,1
62078,Q1,150,6,2
62078,Q2,188,7,2
62078,Q3,95,3,0
60403,Q1,174,6,2
60403,Q2,190,6,0
60403,Q3,133,7,3
63497,Q1,133,4,1
63497,Q2,249,10,4
63497,Q3,114,4,0
94427,Q1,176,7,3
94427,Q2,96,3,1
94427,Q3,83,4,2
93951,Q1,55,3,2
93951,Q2,209,7,2
93951,Q3,173,6,0
79938,Q1,131,8,2
79938,Q2,124,5,0
79938,Q3,146,5,2
91337,Q1,151,7,0
91337,Q2,214,10,2
91337,Q3,55,1,0
97588,Q1,61,2,0
97588,Q2,230,13,3
97588,Q3,72,3,0
48850,Q1,163,6,2
48850,Q2,82,5,0
48850,Q3,153,9,1
18743,Q1,112,5,4
18743,Q2,217,8,1
18743,Q3,147,5,1
83718,Q1,77,3,1
83718,Q2,161,6,2
83718,Q3,67,2,1
14230,Q1,185,10,4
14230,Q2,190,9,2
14230,Q3,34,1,0
18550,Q1,220,11,5
18550,Q2,224,13,0
18550,Q3,68,4,0
52571,Q1,198,8,0
52571,Q2,78,3,0
52571,Q3,115,7,0
36941,Q1,150,5,0
36941,Q2,110,6,0
36941,Q3,77,3,1
30218,Q1,116,5,1
30218,Q2,243,10,4
30218,Q3,112,5,1
81824,Q1,76,4,0
81824,Q2,184,9,0
81824,Q3,130,6,0
70034,Q1,213,9,0
70034,Q2,161,9,3
70034,Q3,171,6,1
82616,Q1,190,10,2
82616,Q2,232,10,1
82616,Q3,64,3,0
75796,Q1,153,6,2
75796,Q2,174,7,2
75796,Q3,228,9,4
90829,Q1,66,3,1
90829,Q2,154,7,1
90829,Q3,155,7,2
95833,Q1,181,6,1
95833,Q2,212,9,0
95833,Q3,92,3,0
31079,Q1,67,4,1
31079,Q2,97,5,1
31079,Q3,205,7,4
36060,Q1,222,7,2
36060,Q2,131,5,1
36060,Q3,197,9,1
16266,Q1,179,8,2
16266,Q2,73,2,0
16266,Q3,107,4,1
52506,Q1,50,2,2
52506,Q2,228,13,3
52506,Q3,67,3,1
71614,Q1,83,3,0
71614,Q2,93,3,1
71614,Q3,107,5,2
67831,Q1,94,6,0
67831,Q2,121,6,0
67831,Q3,163,8,0
24818,Q1,191,12,2
24818,Q2,84,3,2
24818,Q3,182,7,0
55359,Q1,87,3,3
55359,Q2,141,5,1
55359,Q3,128,5,0
37923,Q1,151,6,3
37923,Q2,231,8,2
37923,Q3,162,7,3
54483,Q1,172,10,1
54483,Q2,117,4,0
54483,Q3,118,7,1
64885,Q1,177,10,2
64885,Q2,110,6,2
64885,Q3,155,10,0
77499,Q1,89,5,3
77499,Q2,65,2,1
77499,Q3,105,6,2
45390,Q1,189,11,1
45390,Q2,147,5,0
45390,Q3,145,5,1
39245,Q1,132,8,1
39245,Q2,87,3,1
39245,Q3,164,5,2
60927,Q1,188,7,3
60927,Q2,145,6,0
60927,Q3,151,7,1
14382,Q1,244,12,3
14382,Q2,81,3,1
14382,Q3,176,8,2
76979,Q1,188,11,1
76979,Q2,148,5,1
76979,Q3,190,7,2
57585,Q1,97,3,3
57585,Q2,75,2,1
57585,Q3,176,9,4
47350,Q1,96,5,0
47350,Q2,144,6,2
47350,Q3,109,4,1
84253,Q1,227,7,2
84253,Q2,97,5,0
84253,Q3,226,12,2
71532,Q1,224,14,3
71532,Q2,187,6,1
71532,Q3,97,5,0
98256,Q1,71,2,0
98256,Q2,125,4,1
98256,Q3,70,2,0
40318,Q1,137,5,1
40318,Q2,65,2,0
40318,Q3,68,2,0
52246,Q1,129,6,0
52246,Q2,239,14,4
52246,Q3,122,6,0
22235,Q1,177,8,0
22235,Q2,86,4,1
22235,Q3,189,8,0
36446,Q1,124,5,1
36446,Q2,140,6,1
36446,Q3,54,1,0
65580,Q1,94,3,0
65580,Q2,189,7,5
65580,Q3,113,4,2
34008,Q1,204,11,3
34008,Q2,231,9,3
34008,Q3,229,8,2
28063,Q1,80,4,1
28063,Q2,221,7,1
28063,Q3,145,9,2
37389,Q1,163,8,2
37389,Q2,217,10,2
37389,Q3,66,4,0
79061,Q1,95,5,1
79061,Q2,85,4,0
79061,Q3,121,4,1
70182,Q1,176,6,2
70182,Q2,200,10,2
70182,Q3,198,9,3
54635,Q1,239,9,3
54635,Q2,164,6,1
54635,Q3,133,8,1
19482,Q1,61,3,2
19482,Q2,115,4,1
19482,Q3,167,10,1
40470,Q1,227,11,3
40470,Q2,127,7,0
40470,Q3,189,6,2
45164,Q1,214,7,1
45164,Q2,64,2,0
45164,Q3,232,12,5
55343,Q1,51,1,0
55343,Q2,238,9,2
55343,Q3,228,14,3
72243,Q1,111,4,0
72243,Q2,235,14,2
72243,Q3,109,5,2
17208,Q1,190,11,0
17208,Q2,171,6,1
17208,Q3,90,3,1
59532,Q1,191,11,1
59532,Q2,151,10,2
59532,Q3,169,9,1
29209,Q1,94,3,0
29209,Q2,145,6,0
29209,Q3,105,3,2
73891,Q1,213,7,2
73891,Q2,165,6,3
73891,Q3,239,9,3
79196,Q1,87,5,1
79196,Q2,204,8,1
79196,Q3,229,8,2
56502,Q1,136,9,2
56502,Q2,70,3,0
56502,Q3,83,3,0
58530,Q1,129,5,0
58530,Q2,185,6,3
58530,Q3,226,14,2
38072,Q1,75,3,0
38072,Q2,121,7,2
38072,Q3,81,4,0
32652,Q1,154,7,4
32652,Q2,148,8,2
32652,Q3,80,3,0
40389,Q1,201,8,0
40389,Q2,51,3,2
40389,Q3,41,2,1
18854,Q1,94,4,1
18854,Q2,96,3,1
18854,Q3,225,15,1
88702,Q1,80,2,1
88702,Q2,206,7,1
88702,Q3,197,8,3
89665,Q1,236,13,3
89665,Q2,221,7,4
89665,Q3,113,4,0
68695,Q1,218,7,2
68695,Q2,115,4,0
68695,Q3,104,6,1
14205,Q1,124,5,2
14205,Q2,190,7,3
14205,Q3,231,8,3
76784,Q1,187,8,3
76784,Q2,245,9,1
76784,Q3,162,8,3
39115,Q1,166,10,2
39115,Q2,137,8,0
39115,Q3,75,4,0
35810,Q1,162,8,0
35810,Q2,104,3,0
35810,Q3,130,8,1
40097,Q1,217,14,1
40097,Q2,88,3,0
40097,Q3,216,13,1
68355,Q1,104,4,3
68355,Q2,59,2,0
68355,Q3,246,13,5
26527,Q1,173,6,0
26527,Q2,237,15,3
26527,Q3,160,5,0
71955,Q1,117,6,0
71955,Q2,125,4,2
71955,Q3,62,3,1
72915,Q1,99,3,0
72915,Q2,173,7,0
72915,Q3,124,4,2
17863,Q1,116,5,0
17863,Q2,54,3,0
17863,Q3,148,5,1
18543,Q1,205,13,2
18543,Q2,175,11,1
18543,Q3,191,10,3
64541,Q1,81,5,0
64541,Q2,149,7,1
64541,Q3,220,8,1
48010,Q1,139,5,1
48010,Q2,157,6,6
48010,Q3,227,15,0
18485,Q1,168,7,3
18485,Q2,144,9,3
18485,Q3,116,4,2
95014,Q1,117,4,0
95014,Q2,78,3,1
95014,Q3,147,5,1
99450,Q1,55,2,0
99450,Q2,183,7,2
99450,Q3,89,3,1
44877,Q1,216,13,0
44877,Q2,156,6,1
44877,Q3,168,11,0
55631,Q1,148,7,2
55631,Q2,246,11,3
55631,Q3,163,8,3
99483,Q1,57,3,0
99483,Q2,219,10,2
99483,Q3,81,5,0
59118,Q1,215,14,2
59118,Q2,183,8,2
59118,Q3,176,6,1
52286,Q1,93,3,1
52286,Q2,180,6,3
52286,Q3,83,4,1
44548,Q1,150,7,1
44548,Q2,228,8,0
44548,Q3,70,3,1
11670,Q1,90,3,1
11670,Q2,88,3,2
11670,Q3,105,5,1
27226,Q1,83,2,1
27226,Q2,173,9,2
27226,Q3,241,12,5
70337,Q1,166,8,1
70337,Q2,141,6,1
70337,Q3,147,7,3
17294,Q1,114,5,0
17294,Q2,91,3,4
17294,Q3,110,4,0
37986,Q1,80,3,1
37986,Q2,70,2,1
37986,Q3,146,6,0
57539,Q1,165,6,3
57539,Q2,152,8,1
57539,Q3,79,2,1
80288,Q1,92,3,0
80288,Q2,104,4,3
80288,Q3,211,8,0
63661,Q1,226,10,4
63661,Q2,87,3,2
63661,Q3,222,11,5
69971,Q1,87,3,0
69971,Q2,77,2,1
69971,Q3,77,3,0
44284,Q1,240,8,1
44284,Q2,187,6,1
44284,Q3,217,9,0
87411,Q1,182,8,3
87411,Q2,97,6,2
87411,Q3,124,6,0
69511,Q1,59,3,1
69511,Q2,208,9,1
69511,Q3,154,7,3
69107,Q1,156,6,0
69107,Q2,71,2,1
69107,Q3,120,4,1
13715,Q1,89,4,1
13715,Q2,175,10,1
13715,Q3,111,4,0
23974,Q1,55,3,0
23974,Q2,234,12,3
23974,Q3,176,9,1
90387,Q1,139,4,2
90387,Q2,180,6,1
90387,Q3,128,8,1
65081,Q1,232,8,2
65081,Q2,146,9,2
65081,Q3,201,10,2
72719,Q1,245,14,3
72719,Q2,99,5,0
72719,Q3,202,7,3
95882,Q1,92,4,0
95882,Q2,246,8,2
95882,Q3,94,3,0
23426,Q1,96,6,0
23426,Q2,98,3,1
23426,Q3,110,4,0
59992,Q1,79,3,0
59992,Q2,210,10,2
59992,Q3,82,5,1
19755,Q1,207,7,4
19755,Q2,163,7,2
19755,Q3,245,15,2
67080,Q1,166,9,0
67080,Q2,98,4,0
67080,Q3,213,9,2
25346,Q1,225,9,2
25346,Q2,222,14,2
25346,Q3,90,4,0
15879,Q1,186,6,1
15879,Q2,129,4,4
15879,Q3,190,6,4
39997,Q1,182,8,1
39997,Q2,201,10,3
39997,Q3,124,4,1
78438,Q1,209,11,2
78438,Q2,176,7,3
78438,Q3,207,7,4
66654,Q1,93,3,0
66654,Q2,166,9,2
66654,Q3,70,3,0
84370,Q1,210,13,4
84370,Q2,69,2,1
84370,Q3,153,10,2
21500,Q1,98,4,1
21500,Q2,99,6,0
21500,Q3,116,4,1
13272,Q1,119,5,1
13272,Q2,220,13,2
13272,Q3,125,5,1
12300,Q1,136,8,0
12300,Q2,80,3,1
12300,Q3,72,3,0
24369,Q1,83,3,1
24369,Q2,181,9,2
24369,Q3,215,9,1
95526,Q1,110,5,1
95526,Q2,236,8,0
95526,Q3,219,8,4
63937,Q1,167,5,0
63937,Q2,172,7,0
63937,Q3,176,6,2
73765,Q1,185,7,2
73765,Q2,126,4,1
73765,Q3,200,10,1
25482,Q1,185,6,5
25482,Q2,111,4,2
25482,Q3,204,10,1
79683,Q1,132,5,1
79683,Q2,146,6,3
79683,Q3,148,5,3
29863,Q1,171,6,0
29863,Q2,133,5,2
29863,Q3,168,8,5
66135,Q1,116,6,4
66135,Q2,209,7,0
66135,Q3,163,8,3
82346,Q1,223,9,3
82346,Q2,173,7,1
82346,Q3,94,4,1
82744,Q1,243,10,0
82744,Q2,196,10,1
82744,Q3,240,13,0
59251,Q1,189,11,4
59251,Q2,74,3,0
59251,Q3,249,12,4
77320,Q1,124,7,1
77320,Q2,95,3,1
77320,Q3,176,8,3
63539,Q1,113,5,0
63539,Q2,64,2,0
63539,Q3,148,9,0
43698,Q1,227,13,3
43698,Q2,157,5,3
43698,Q3,223,8,1
21834,Q1,236,10,1
21834,Q2,233,8,2
21834,Q3,212,8,1
48517,Q1,82,3,0
48517,Q2,143,5,0
48517,Q3,214,12,0
55649,Q1,87,4,0
55649,Q2,94,6,2
55649,Q3,106,5,1
75890,Q1,78,2,2
75890,Q2,176,8,2
75890,Q3,95,3,1
16781,Q1,210,7,2
16781,Q2,139,5,3
16781,Q3,246,9,1
60086,Q1,192,10,3
60086,Q2,112,4,0
60086,Q3,67,3,0
39109,Q1,67,2,1
39109,Q2,66,2,0
39109,Q3,104,4,1
72541,Q1,98,3,0
72541,Q2,242,10,3
72541,Q3,88,5,2
57744,Q1,218,9,2
57744,Q2,204,13,0
57744,Q3,148,6,1
10581,Q1,73,3,1
10581,Q2,82,5,0
10581,Q3,235,15,2
54613,Q1,232,14,1
54613,Q2,139,4,1
54613,Q3,241,13,2
11447,Q1,94,3,0
11447,Q2,186,8,1
11447,Q3,92,5,3
56790,Q1,239,14,1
56790,Q2,111,4,1
56790,Q3,86,2,0
38818,Q1,149,7,1
38818,Q2,143,5,1
38818,Q3,171,11,4
73151,Q1,77,2,1
73151,Q2,117,7,1
73151,Q3,162,9,2
93679,Q1,86,3,1
93679,Q2,54,2,0
93679,Q3,215,7,3
13559,Q1,134,7,1
13559,Q2,121,8,1
13559,Q3,61,4,0
90948,Q1,244,11,1
90948,Q2,70,3,0
90948,Q3,166,8,3
54062,Q1,105,3,0
54062,Q2,156,5,0
54062,Q3,242,11,3
91968,Q1,193,6,2
91968,Q2,232,8,2
91968,Q3,142,7,1
64324,Q1,164,6,2
64324,Q2,53,3,0
64324,Q3,51,1,3
61077,Q1,63,3,1
61077,Q2,172,6,2
61077,Q3,54,2,1
20307,Q1,136,4,3
20307,Q2,243,8,3
20307,Q3,136,5,2
69831,Q1,76,3,0
69831,Q2,197,7,0
69831,Q3,141,4,0
35141,Q1,195,8,2
35141,Q2,237,11,3
35141,Q3,228,10,1
25165,Q1,176,7,2
25165,Q2,184,6,3
25165,Q3,86,3,1
45982,Q1,166,7,2
45982,Q2,59,2,1
45982,Q3,63,3,1
39522,Q1,179,11,2
39522,Q2,96,3,1
39522,Q3,224,12,2
28797,Q1,186,10,0
28797,Q2,68,2,1
28797,Q3,130,6,1
50010,Q1,64,3,1
50010,Q2,78,3,2
50010,Q3,68,3,1
98438,Q1,61,2,1
98438,Q2,214,9,2
98438,Q3,219,9,2
75060,Q1,214,11,0
75060,Q2,158,6,2
75060,Q3,131,4,1
93170,Q1,66,2,1
93170,Q2,212,14,3
93170,Q3,249,16,1
77019,Q1,121,6,0
77019,Q2,91,3,1
77019,Q3,205,11,0
44676,Q1,182,7,2
44676,Q2,230,7,2
44676,Q3,134,4,0
35781,Q1,118,7,3
35781,Q2,236,8,2
35781,Q3,205,9,2
51868,Q1,245,13,5
51868,Q2,221,13,3
51868,Q3,158,10,2
87780,Q1,234,10,6
87780,Q2,81,4,1
87780,Q3,233,11,0
19562,Q1,174,9,3
19562,Q2,119,5,1
19562,Q3,155,5,0
62859,Q1,55,1,0
62859,Q2,134,8,2
62859,Q3,142,6,2
99781,Q1,185,8,5
99781,Q2,183,7,4
99781,Q3,242,9,1
65459,Q1,246,16,0
65459,Q2,155,7,4
65459,Q3,56,2,2
58307,Q1,163,8,0
58307,Q2,159,6,2
58307,Q3,160,5,2
83131,Q1,58,3,1
83131,Q2,232,8,2
83131,Q3,183,6,2
10505,Q1,94,4,0
10505,Q2,65,2,1
10505,Q3,194,6,1
11285,Q1,110,5,2
11285,Q2,246,11,2
11285,Q3,176,7,0
72213,Q1,113,4,2
72213,Q2,96,3,0
72213,Q3,222,8,4
60444,Q1,109,4,1
60444,Q2,165,5,3
60444,Q3,184,9,0
91549,Q1,209,8,0
91549,Q2,228,15,1
91549,Q3,237,12,4
97152,Q1,151,6,1
97152,Q2,121,6,1
97152,Q3,90,6,2
41341,Q1,172,9,2
41341,Q2,149,6,1
41341,Q3,192,9,2
46953,Q1,135,6,1
46953,Q2,94,4,2
46953,Q3,220,10,1
81144,Q1,88,5,3
81144,Q2,121,8,1
81144,Q3,187,7,1
26276,Q1,212,14,3
26276,Q2,96,3,4
26276,Q3,227,9,3
15326,Q1,217,10,1
15326,Q2,205,11,3
15326,Q3,223,7,1
21643,Q1,185,10,2
21643,Q2,200,8,1
21643,Q3,137,4,1
43425,Q1,230,10,1
43425,Q2,153,7,2
43425,Q3,175,6,1
74242,Q1,221,8,3
74242,Q2,59,3,4
74242,Q3,227,9,4
10923,Q1,243,8,4
10923,Q2,115,4,2
10923,Q3,108,4,2
84830,Q1,129,5,0
84830,Q2,98,4,1
84830,Q3,161,8,2
37480,Q1,151,5,2
37480,Q2,70,3,1
37480,Q3,97,4,0
25808,Q1,226,9,1
25808,Q2,90,4,2
25808,Q3,180,8,4
46867,Q1,102,3,1
46867,Q2,208,8,1
46867,Q3,244,15,2
90241,Q1,181,6,0
90241,Q2,229,12,2
90241,Q3,203,11,1
80419,Q1,241,10,1
80419,Q2,173,8,2
80419,Q3,59,2,2
62661,Q1,143,6,2
62661,Q2,75,3,1
62661,Q3,157,9,3
66140,Q1,203,7,2
66140,Q2,71,3,2
66140,Q3,74,3,1
60987,Q1,84,4,1
60987,Q2,209,7,3
60987,Q3,64,3,1
99422,Q1,222,7,3
99422,Q2,105,6,2
99422,Q3,122,6,1
20774,Q1,105,4,1
20774,Q2,168,7,0
20774,Q3,227,11,1
90005,Q1,246,15,2
90005,Q2,65,2,1
90005,Q3,166,7,3
95145,Q1,70,3,1
95145,Q2,229,9,2
95145,Q3,47,1,1
86159,Q1,153,5,1
86159,Q2,93,5,1
86159,Q3,210,11,2
18667,Q1,199,6,1
18667,Q2,126,5,1
18667,Q3,124,6,2
75606,Q1,148,5,0
75606,Q2,179,6,1
75606,Q3,68,2,0
86264,Q1,50,2,0
86264,Q2,103,5,0
86264,Q3,187,9,3
99197,Q1,210,11,2
99197,Q2,249,16,4
99197,Q3,183,8,4
57099,Q1,116,7,1
57099,Q2,53,2,0
57099,Q3,235,10,3
76733,Q1,110,4,2
76733,Q2,151,6,0
76733,Q3,178,6,1
13218,Q1,126,5,1
13218,Q2,163,9,2
13218,Q3,237,9,1
64684,Q1,205,10,3
64684,Q2,54,2,0
64684,Q3,91,5,0
15488,Q1,227,14,0
15488,Q2,175,7,2
15488,Q3,60,3,2
44113,Q1,110,3,3
44113,Q2,89,5,0
44113,Q3,207,8,5
54720,Q1,178,7,0
54720,Q2,158,8,1
54720,Q3,166,5,3
60497,Q1,190,11,1
60497,Q2,175,6,2
60497,Q3,62,2,1
14207,Q1,100,3,0
14207,Q2,120,4,0
14207,Q3,242,10,1
28189,Q1,205,12,3
28189,Q2,94,3,0
28189,Q3,223,10,1
49257,Q1,242,8,2
49257,Q2,124,5,0
49257,Q3,206,9,3
21250,Q1,154,9,1
21250,Q2,64,2,1
21250,Q3,67,2,0
78573,Q1,60,3,0
78573,Q2,53,3,0
78573,Q3,66,4,0
61000,Q1,202,12,3
61000,Q2,142,7,0
61000,Q3,74,4,2
59000,Q1,131,6,0
59000,Q2,160,8,3
59000,Q3,246,12,0
37646,Q1,136,8,2
37646,Q2,114,7,0
37646,Q3,141,5,1
86747,Q1,172,10,1
86747,Q2,183,7,2
86747,Q3,198,8,4
35696,Q1,248,11,1
35696,Q2,234,10,1
35696,Q3,242,8,2
95101,Q1,247,13,0
95101,Q2,80,2,2
95101,Q3,105,3,1
62324,Q1,247,9,2
62324,Q2,132,5,3
62324,Q3,181,8,2
61573,Q1,216,9,0
61573,Q2,222,10,4
61573,Q3,222,10,1
44532,Q1,135,5,0
44532,Q2,182,7,2
44532,Q3,144,4,2
49654,Q1,227,8,1
49654,Q2,65,2,0
49654,Q3,224,12,3
60327,Q1,154,6,2
60327,Q2,94,5,0
60327,Q3,96,4,0
62469,Q1,59,3,1
62469,Q2,227,8,6
62469,Q3,152,5,1
93962,Q1,247,15,3
93962,Q2,71,2,3
93962,Q3,134,8,2
18950,Q1,97,5,0
18950,Q2,116,5,0
18950,Q3,103,6,0
69103,Q1,135,5,3
69103,Q2,52,2,0
69103,Q3,202,8,3
57425,Q1,61,2,0
57425,Q2,126,5,0
57425,Q3,186,10,3
32296,Q1,143,5,4
32296,Q2,72,4,0
32296,Q3,240,14,2
53387,Q1,237,9,2
53387,Q2,65,2,1
53387,Q3,208,11,4
52482,Q1,102,4,0
52482,Q2,216,8,1
52482,Q3,56,2,0
52547,Q1,150,9,4
52547,Q2,235,15,3
52547,Q3,124,4,0
58292,Q1,193,8,3
58292,Q2,238,11,2
58292,Q3,202,11,6
62244,Q1,87,3,2
62244,Q2,77,3,1
62244,Q3,188,6,0
12310,Q1,240,12,5
12310,Q2,148,5,0
12310,Q3,241,12,4
77090,Q1,69,4,0
77090,Q2,229,12,1
77090,Q3,55,3,2
34697,Q1,183,8,5
34697,Q2,222,13,2
34697,Q3,117,7,1
63386,Q1,234,13,3
63386,Q2,194,8,2
63386,Q3,113,4,1
30730,Q1,187,7,2
30730,Q2,199,8,4
30730,Q3,145,5,5
36050,Q1,104,5,0
36050,Q2,212,8,3
36050,Q3,100,5,0
76370,Q1,58,2,0
76370,Q2,232,14,3
76370,Q3,206,10,2
39758,Q1,156,7,1
39758,Q2,54,2,2
39758,Q3,94,5,2
60747,Q1,99,3,2
60747,Q2,135,5,2
60747,Q3,143,7,2
18784,Q1,249,9,4
18784,Q2,221,10,3
18784,Q3,121,6,2
51122,Q1,215,9,5
51122,Q2,86,3,2
51122,Q3,114,6,1
44509,Q1,107,5,1
44509,Q2,60,3,1
44509,Q3,151,6,0
35686,Q1,89,3,0
35686,Q2,59,3,0
35686,Q3,180,7,1
21446,Q1,90,3,0
21446,Q2,235,11,1
21446,Q3,227,9,1
98771,Q1,126,4,1
98771,Q2,247,12,3
98771,Q3,153,9,1
34043,Q1,112,3,1
34043,Q2,190,6,1
34043,Q3,221,8,1
89519,Q1,210,11,1
89519,Q2,223,10,0
89519,Q3,83,5,2
97674,Q1,155,7,2
97674,Q2,205,8,1
97674,Q3,150,6,2
38515,Q1,149,6,2
38515,Q2,160,10,1
38515,Q3,88,3,1
43568,Q1,208,8,3
43568,Q2,196,8,1
43568,Q3,235,9,0
33322,Q1,244,12,3
33322,Q2,90,3,2
33322,Q3,65,3,0
95380,Q1,137,6,0
95380,Q2,128,5,0
95380,Q3,78,3,1
53329,Q1,113,7,0
53329,Q2,234,10,5
53329,Q3,220,8,2
78762,Q1,203,10,3
78762,Q2,163,6,0
78762,Q3,227,11,1
43424,Q1,185,11,4
43424,Q2,64,2,2
43424,Q3,71,2,2
15065,Q1,107,5,3
15065,Q2,160,6,3
15065,Q3,228,7,0
57102,Q1,124,5,0
57102,Q2,158,7,1
57102,Q3,106,6,1
57339,Q1,77,4,0
57339,Q2,51,2,1
57339,Q3,133,5,2
22825,Q1,221,11,3
22825,Q2,113,6,3
22825,Q3,180,7,5
26873,Q1,102,5,0
26873,Q2,131,7,1
26873,Q3,115,5,1
18440,Q1,199,8,3
18440,Q2,127,5,2
18440,Q3,108,4,1
99268,Q1,152,6,2
99268,Q2,224,8,2
99268,Q3,130,5,2
29164,Q1,195,8,3
29164,Q2,134,7,1
29164,Q3,221,11,4
57490,Q1,76,3,0
57490,Q2,116,4,1
57490,Q3,128,4,3
53987,Q1,71,3,0
53987,Q2,74,3,2
53987,Q3,86,3,0
93322,Q1,53,3,1
93322,Q2,151,9,1
93322,Q3,64,4,1
63525,Q1,170,6,1
63525,Q2,61,2,2
63525,Q3,162,9,4
29905,Q1,115,5,1
29905,Q2,107,7,1
29905,Q3,166,9,2
24697,Q1,183,9,2
24697,Q2,176,7,3
24697,Q3,173,6,3
